id,name,blurb,goal,log_goal,currency,country,main_category,subcategory,city,location_state,created_at,launched_at,deadline,target
1929,Divorcing Jesus Webseries,A guy accidentally gets Jesus in his heart and is forced by his girlfriend and roommate to seek help in order to remove him :),700.0,6.55250788703459,USD,US,Film & Video,Webseries,Los Angeles,CA,1354666994,1354826761,1355325780,1
579,Fun with Flags : Learn them all in an Evening,Fun memory aids to help you learn the flags for every single country in the world.,200.0,5.303304908059076,GBP,GB,Publishing,Zines,Tewkesbury,England,1728851075,1730240967,1732404567,1
1683,Bagatelle: Help Make an Art Film,A visionary art-house film that explores humanity and pushes the boundaries of narrative filmmaking,35000.0,10.463131911491969,USD,US,Film & Video,Narrative Film,Houston,TX,1457024043,1460444140,1464332140,1
1017,Obscura: Gallia's cinematic metal album,Help cinematic metalband Gallia create their epic full length album: Obscura.,6800.0,8.824824939175638,EUR,BE,Music,Metal,Limburg,Liege,1644829338,1646625668,1650078068,1
210,ARTRÓPODOS,Fashion Film,25000.0,10.12667110305036,MXN,MX,Film & Video,Experimental,Guadalajara,Jalisco,1754870949,1755109469,1758434340,1
839,Investing Town,Real game-changer that will allow you to learn to invest in a safe and attractive environment,30000.0,10.308985993422082,GBP,GB,Games,Mobile Games,Edinburgh,Scotland,1697012734,1704064411,1706656411,1
404,MONRO URBAN ADVENTURE - A Trio of Integrated Sports Watches,"""The Most Impressive Affordable Watch of 2025"" Limited to only 100 units per model. Automatic, Skeleton and Mechaquartz Chronographs.",10000.0,9.210440366976515,GBP,GB,Design,Product Design,London,England,1738743845,1743505144,1746097144,1
1352,New Ben Noble Album!,I'm recording my second full-length album. It's almost done but I need your help to finish it right!,4500.0,8.412054873292933,USD,US,Music,Indie Rock,Minneapolis,MN,1552341681,1556073210,1558126800,1
56,Der letzte sichere Ort deiner gedanken,Keine Cloud. Kein Social. Deine Zeitmaschine für die Hosentasche. Local-First AI,3000.0,8.006700845440367,EUR,DE,Technology,Apps,Deutsch,Saxony-Anhalt,1765095800,1765511075,1768103075,0
943,HE COMES TO KILL,HE COMES TO KILL is a slasher micro feature film that follows the killer Stanley Elk as he returns home.,250.0,5.5254529391317835,USD,US,Film & Video,Horror,Knoxville,TN,1666461345,1666467645,1668631245,1
504,Pocket knife. Sharp fixed blade. Custom made EDC -Toucan,"A knife of uncompromising quality with a unique design, created with professional craftsmanship by the hands of a master.",2222.0,7.706612913964197,PLN,PL,Design,Product Design,Katowice,Silesian,1730479403,1736950302,1739628702,1
960,Finally Some New Holiday Songs A parody Christmas album,Finally Some New Holiday Songs Is a fun parody Christmas album which takss popular songs and turns them into REAL LIFE holiday songs,12000.0,9.39274525863144,USD,US,Music,Comedy,Parma,OH,1663696666,1664141294,1666301294,0
149,Corviticus University: The Cursebound Collector’s Editions,"Magic is deadly. Love is dangerous. Relive every kiss and curse in deluxe hardcovers with foil, edges, and collector finishes.",4000.0,8.294299608857235,CAD,CA,Publishing,Fiction,Calgary,AB,1752010047,1759845614,1761969540,1
1844,The Milton-Park Story: a battle for low-rent housing,How a Montreal community took on a corporate land developer and created one of the largest housing co-operatives in Canadian history.,2000.0,7.601402334583733,CAD,CA,Journalism,Journalism,Montreal,QC,1400634947,1404179416,1406865540,1
1878,"Abandin Pictures' Debut Album ""Who Killed The Dinosaurs""",A blend of textured guitar driven harmonies topped with swaying melodies and driving rhythms branching into experimental territory.,4500.0,8.412054873292933,USD,US,Music,Indie Rock,Denver,CO,1383253094,1384884922,1387349940,1
1133,River News: Social News Network,"A social media news application designed for anyone to share the news or a new way to ""stream"" the news",700000.0,13.45883704259595,USD,US,Journalism,Web,Baltimore,MD,1591134753,1602804368,1607991968,0
304,The Windmills Of Your Mind,Where does the stage end and reality begin?,1000.0,6.90875477931522,AUD,AU,Film & Video,Shorts,Sydney,NSW,1747360005,1749522337,1752114337,1
864,Utopians,A photobook about visionary people by Felix Lammers and Yasmin Heinz,17800.0,9.787009914477434,EUR,DE,Photography,Photobooks,Berlin,Berlin,1687100189,1694770758,1698145200,1
4,Slam Frank Original Cast Recording,"A brand new Anne Frank hip hop musical (""2025 Best Comedy"" - NY Times) is recording an album after a smash hit developmental NYC run.",30000.0,10.308985993422082,USD,US,Theater,Musical,New York,NY,1764974224,1770123547,1772715547,1
976,Reclaim the South: The Untold Story of Southern Identity,This photobook will highlight the unconventional and untold stories of the marginalized identities in the South,5000.0,8.517393171418904,USD,US,Photography,Photobooks,Mobile,AL,1660334669,1660422925,1663014925,0
1796,Dream Dodger,Dream Dodger is a running game about an old man dreaming that he's trying to escape a retirement home.,6000.0,8.699681400989514,USD,US,Games,Mobile Games,Miami,FL,1417543439,1417799932,1420391932,1
548,KAYUSO Quick Defrosting Box:Rapid Restore to Freshest Flavor,Fastest Defrosting | Plasma Locking Freshness | UVC Antibacterial Protection |Eliminate acidity and odor,20000.0,9.90353755128617,HKD,HK,Technology,Gadgets,Hong Kong,Hong Kong Island,1726810381,1732107607,1734699607,1
613,Freeze the Fall... Let's Go Vinyl!,Chasing dreams with limited edition first press vinyl of THRONES and taking it further and farther from home... in style!,7500.0,8.922791623969637,CAD,CA,Music,Rock,Kelowna,BC,1726110049,1726838427,1729430427,1
420,Square RPG Puzzle Tiles - SEASON 2,"Complete sets of RPG tiles, optimized for quick and hassle-free printing on FDM 3D printers.",300.0,5.707110264748875,USD,US,Games,Tabletop Games,Miami,FL,1742660087,1743642415,1745024815,1
1603,Game Over,"When a hopeless stag party goes on a mock zombie survival weekend, an unfortunate turn of events leave them fighting for their lives.",5000.0,8.517393171418904,GBP,GB,Film & Video,Horror,Greater London,England,1490027949,1491169393,1493761393,1
614,PAWCOBABY pet parent-child pajamas series,"Launched a successful crowdfunding campaign to design simple and comfortable parent-child pajamas for pets and owners, creating a high-",30000.0,10.308985993422082,HKD,HK,Fashion,Apparel,Hong Kong,Hong Kong Island,1723102688,1724140946,1729324946,0
599,CNC Machining: Your Complete Course,"Explore CNC Machining with detailed lessons, real-world projects, and personalized coaching from experienced professionals",5000.0,8.517393171418904,USD,US,Technology,Fabrication Tools,New York,NY,1714825472,1728385189,1730980789,1
1637,My Irnik (My Son),"A young father teaches his son about the value of shared adventures, exploration and his ancestral Inuit heritage.",3000.0,8.006700845440367,USD,US,Film & Video,Narrative Film,Kuujjuaq,QC,1477584003,1478551543,1481143543,1
1363,The Only Decision That Counts,A 15 year-old boy wants to be a disc golf professional and must learn that it's all about the follow-through in both disc golf and life,10000.0,9.210440366976515,USD,US,Film & Video,Drama,Tallahassee,FL,1550010038,1552658918,1555855718,1
1850,On the Borders of War,Young Syrians fight for freedom from afar - a three-part reporting series for The Seattle Globalist.,1798.0,7.494986233950533,USD,US,Journalism,Journalism,Seattle,WA,1402437305,1403833428,1405302228,1
1525,US National Politics,A non-profit non-biased news source bringing you important political updates created and run by a 15 year old,100.0,4.61512051684126,USD,US,Technology,Web,Washington,DC,1513897810,1513962770,1514955600,1
1906,ARAIG  -  As Real As It Gets,A multi-sensory feedback suit to experience the next level of gaming. Finally you get to feel what you’ve only been able to see.,900000.0,13.71015115341694,USD,US,Games,Gaming Hardware,Port Hope,ON,1364437796,1369972991,1372564991,0
697,Iress is going to the UK... but we need your help!,We are beyond grateful for this beautiful opportunity to tour overseas and meet our UK fans but its not as easy as we thought.,5000.0,8.517393171418904,USD,US,Music,Rock,Los Angeles,CA,1712610665,1717599504,1720191504,1
496,Only a Number,A poetic documentary discovering how Windermere helped 300 young Holocaust survivors recover from their trauma.,3000.0,8.006700845440367,GBP,GB,Film & Video,Documentary,Windermere,England,1734774878,1734949386,1739969940,1
699,Islario,Atlas of Islands (1500-1800),1600.0,7.378383712996715,EUR,ES,Publishing,Nonfiction,Guardo,Castille and Leon,1718121696,1718298248,1720026248,1
1548,The Boy,"My name is marleey marr aka marr marr im an Independent music artist out of Atlanta, Ga trying to rise capital for my project.",2500.0,7.824445930877619,USD,US,Music,Hip-Hop,Atlanta,GA,1510074087,1510080050,1511376050,0
808,When Shadows Creep,Weird Tales of London,500.0,6.2166061010848646,GBP,GB,Publishing,Fiction,London,England,1707409625,1707571975,1710163975,1
668,Jumbo & Mini ITA Messenger Bags,Pin collecting ITA Messenger Bags for everyday use. Fits tablets & 16” Laptops.,4500.0,8.412054873292933,USD,US,Fashion,Accessories,Houston,TX,1720816865,1721707482,1723003482,1
578,C.H.A.O.S.!,"It's villain vs villain in Whiskeyjack Toys' newest action figure line! Fortify your 3 3/4"" bad guy ranks with the worst of the worst!",50000.0,10.819798284210286,USD,US,Design,Toys,Olive Branch,MS,1725498881,1729612675,1732424400,0
536,Frame-Touch,A beautiful wooden enclosure that adds touch functionality and an integrated wallmount to your TV.,7000.0,8.853808274977197,EUR,NO,Games,Tabletop Games,Molde,More og Romsdal,1663236827,1733460786,1736484786,1
156,The Fabric of Her Freedom,Where Oppression Ends and Expression Begins,10000.0,9.210440366976515,USD,US,Fashion,Couture,Los Angeles,CA,1753491019,1756455253,1761639253,0
927,5th Line Emergency Pack,Helps move critically wounded patients more efficiently and affectively,15000.0,9.61587214452889,USD,US,Technology,Wearables,Dover,NH,1667938233,1668705704,1673889704,0
866,RPG Maps - Halloween maps for the Shiver-seekers,High-resolution Halloween maps. Everything essential for a spine-chilling adventure! Commercial usage right included.,125.0,4.836281906951478,EUR,NL,Games,Live Games,Manchester,England,1693464410,1695736918,1697551318,1
456,The Crimson Pack Omnibus Special Edition by A. Lonergan,"A thrilling paranormal romance trilogy featuring a fierce heroine, a morally gray love interest, and an unforgettable found family.",1500.0,7.313886831633462,USD,US,Publishing,Fiction,Denham Springs,LA,1732227863,1739974855,1742563255,1
636,Dress-up doll with Corgi,For those who are thinking about buying a gift for a little girl!!!,500.0,6.2166061010848646,HKD,HK,Crafts,Crochet,Hong Kong,Hong Kong Island,1722070655,1723685347,1726709347,1
29,Letters To The Other Side - Niovel's New Album on CD,"The Symphonic Metal Quest continues! Get our new album on CD, a handwritten lyric card, and a black tote bag to carry your sorrow.",1500.0,7.313886831633462,EUR,DE,Music,Metal,Linz am Rhein,Rhineland-Palatinate,1768133888,1768158960,1770656400,1
896,CURVE: Half-Moon Marble Watch,No Two Watches Look Alike. Every Dial is Different.,15000.0,9.61587214452889,USD,US,Design,Product Design,San Diego,CA,1654024641,1684171785,1686985140,0
1812,Hooke: Wireless 3D Audio Headphones,Bluetooth headphones with a twist - listen to your favorite music AND capture 3D Audio. Hear and capture your world in a whole new way.,100000.0,11.51293546492023,USD,US,Technology,Wearables,Brooklyn,NY,1405211064,1412077535,1414669535,1
1908,Dream Jumpers,Journey through nightmarish realms battling hordes of strange creatures in this cooperative action game for iOS and Android.,5000.0,8.517393171418904,USD,US,Games,Mobile Games,Phoenix,AZ,1366914275,1367959793,1370551793,1
1259,A Global TV Network Celebrating the Plant-Based Lifestyle,"A 100% plant-based lifestyle and entertainment TV network featuring plant-based shows without meat, dairy or drug commercials",35000.0,10.463131911491969,USD,US,Film & Video,Television,Charlotte,NC,1566351529,1575271875,1577863875,0
932,ChiChi - Elegant Dog`s Wear and Accessories,"""Since we took their wildness from dogs, let them be classy at least""",5000000.0,15.424948670398354,PLN,PL,Fashion,Pet Fashion,Poznan,Greater Poland,1666337369,1666349424,1671537024,0
1215,World’s Only UV-C LED Sanitizing Phone Case,Guard you against germs and bacterias.,250000.0,12.429220196836384,HKD,HK,Technology,DIY Electronics,Hong Kong,Hong Kong Island,1583349159,1583772608,1588956608,0
116,THE COLLECTOR’S EDITION: REBEL HARDCOVER 4-BOOK ANTHOLOGY,Four breathtaking 1st-edition hardcovers encompassing 17 bestselling novels. One unstoppable urban-fantasy phenomenon.,1200.0,7.0909098220799835,USD,US,Publishing,Anthologies,Hillsboro,OR,1762230874,1762528394,1763737994,1
448,The Argo Zirconia Ceramic Cutter: Super safe for all,"Ideal for cutting away burrs on plastic models and so on, the ceramic blade means you won't cut your hand and doesn't cut too deep!",200000.0,12.206077645517674,JPY,JP,Crafts,DIY,Tokyo,Tokyo Prefecture,1730258160,1739271585,1743173940,1
1044,A Human Capital Star - Civic Education Thought Initiative,A Frederick Douglass Thought Leadership Training using the Gifted & Magical 95 Percent Series,400000.0,12.899222326086994,USD,US,Journalism,Web,Washington,DC,1637806351,1638363742,1643432340,0
1366,Faux Paws Divine Evolution,"Expanding the Faux Paws sock line to include a wider variety of colors, inspired by the Gods and Goddess of mythology.",2000.0,7.601402334583733,USD,US,Fashion,Footwear,Provo,UT,1551034146,1553273132,1555221540,1
1597,El Balcón de Jean Genet Dir. Martín Acosta CasAzul 2017,Estamos apunto de graduarnos con esta puesta en escena y con tu ayuda lograremos que esta producción se haga realidad.,20000.0,9.90353755128617,MXN,MX,Theater,Immersive,Mexico City,Distrito Federal,1496021409,1496257636,1497502740,1
393,Secure Your Bag in Style with Handcrafted Japanese Leather,"Struggling with slipping bags? torogi’s Oil Dakota leather＆antique gold hardware offer a stylish, durable solution for seamless travel",200000.0,12.206077645517674,JPY,JP,Design,Product Design,Osaka,Osaka Prefecture,1730956780,1742900449,1746788449,1
286,BG3 Baldur's Gate 3 Fan Created Astarion Metal Bookmark,"Fan-made Astarion metal bookmark from Baldur’s Gate 3, designed by artist CiaochanCici and produced by Half-Meow Studio",3200.0,8.071218539969863,SEK,SE,Fashion,Accessories,Stockholm,Stockholm,1719302936,1750267766,1753291766,1
675,"🧸 Arlo the baby bear Plushie, Keychains, Pin & more🧸","Meet Arlo, a charismatic little soft bear that will be your friend! A 12cm plushie, keychains, enamel pin, stickers & more...",200.0,5.303304908059076,EUR,ES,Art,Textiles,Barcelona,Catalonia,1713458136,1719921715,1722340915,1
1086,Hexsaw Brick Puzzle,"A double-sided 450-piece puzzle, framed and in a stand",25000.0,10.12667110305036,EUR,DE,Games,Puzzles,Osnabruck,Lower Saxony,1621530182,1621712433,1624304433,0
652,"Big Ole Day at the Zoo, a Kids Sing-A-Read-Along!","Our 3rd kids book written as a song, with a QR code to bring up the song to read along to! Help kids learn to read through music!",4000.0,8.294299608857235,USD,US,Publishing,Children's Books,Nashville,TN,1721077511,1722513787,1725105787,1
