issue_d,sub_grade,term,home_ownership,fico_range_low,total_acc,pub_rec,revol_util,annual_inc,int_rate,dti,purpose,mort_acc,loan_amnt,application_type,installment,verification_status,pub_rec_bankruptcies,addr_state,initial_list_status,fico_range_high,revol_bal,id,open_acc,emp_length,loan_status,time_to_earliest_cr_line
2015-05-01,A4, 36 months,OWN,745.0,23.0,0.0,31.1,60000.0,6.92,28.24,debt_consolidation,1.0,20000.0,Individual,616.82,Source Verified,0.0,NY,w,749.0,18312.0,48755775,14.0,0.0,1,836092.8
2015-11-01,D4, 36 months,RENT,660.0,29.0,1.0,12.9,42000.0,17.57,19.74,medical,0.0,3400.0,Individual,122.19,Verified,1.0,WA,w,664.0,2849.0,63967814,14.0,0.0,1,210470.4
2014-10-01,B1, 36 months,MORTGAGE,705.0,28.0,0.0,66.4,65000.0,9.17,23.73,debt_consolidation,4.0,12000.0,Individual,382.55,Not Verified,0.0,KY,f,709.0,8038.0,30686260,9.0,11.0,1,770601.6
2015-11-01,D1, 60 months,MORTGAGE,705.0,24.0,1.0,40.3,50000.0,15.41,32.5,debt_consolidation,5.0,12675.0,Individual,304.28,Source Verified,1.0,MN,w,709.0,1775.0,63977808,8.0,4.0,1,402278.4
2014-03-01,B4, 60 months,MORTGAGE,710.0,23.0,0.0,47.2,75000.0,12.49,13.76,debt_consolidation,6.0,16000.0,Individual,359.89,Source Verified,0.0,MI,f,714.0,8733.0,10637300,13.0,0.0,1,615254.4
2014-05-01,B5, 36 months,MORTGAGE,705.0,28.0,0.0,30.5,70000.0,12.49,20.9,other,5.0,10000.0,Individual,334.49,Source Verified,0.0,OH,w,709.0,7613.0,13498668,10.0,11.0,1,554774.4
2015-02-01,A4, 36 months,MORTGAGE,660.0,24.0,0.0,31.5,75000.0,7.49,6.42,credit_card,1.0,9600.0,Individual,298.58,Source Verified,0.0,CA,w,664.0,8036.0,40338116,9.0,0.0,1,486604.8
2014-11-01,B2, 36 months,RENT,665.0,19.0,0.0,75.9,40000.0,9.49,26.31,debt_consolidation,0.0,12000.0,Individual,384.34,Not Verified,0.0,CA,f,669.0,11971.0,34602824,8.0,2.0,1,326160.0
2014-10-01,B3, 36 months,MORTGAGE,720.0,12.0,0.0,22.9,56000.0,10.99,2.31,other,1.0,8000.0,Individual,261.88,Source Verified,0.0,CA,w,724.0,4633.0,32138169,8.0,6.0,1,157766.4
2015-01-01,C3, 36 months,RENT,660.0,8.0,0.0,59.0,33000.0,13.66,13.45,debt_consolidation,0.0,5500.0,Individual,187.07,Not Verified,0.0,OH,f,664.0,5071.0,38557939,6.0,3.0,1,352425.6
2016-03-01,B4, 36 months,OWN,715.0,17.0,0.0,43.9,110000.0,10.75,15.21,major_purchase,1.0,3200.0,Individual,104.39,Not Verified,0.0,NV,w,719.0,8603.0,75800011,10.0,11.0,1,536544.0
2016-03-01,G1, 36 months,RENT,685.0,9.0,0.0,4.9,35000.0,27.34,13.37,debt_consolidation,0.0,1000.0,Individual,41.01,Source Verified,0.0,CO,f,689.0,1297.0,74625984,7.0,0.0,1,318038.4
2014-08-01,C1, 36 months,MORTGAGE,675.0,14.0,0.0,37.4,93000.0,12.99,6.45,debt_consolidation,1.0,11000.0,Individual,370.59,Not Verified,0.0,KY,w,679.0,4342.0,25276523,9.0,2.0,1,263001.6
2014-12-01,C3, 36 months,MORTGAGE,735.0,9.0,0.0,67.5,28000.0,13.66,32.88,debt_consolidation,2.0,2000.0,Individual,68.03,Not Verified,0.0,TX,f,739.0,23710.0,37600414,5.0,8.0,1,441763.2
2016-03-01,A1, 36 months,MORTGAGE,810.0,31.0,0.0,11.1,300000.0,5.32,13.96,home_improvement,4.0,28000.0,Individual,843.22,Source Verified,0.0,NC,w,814.0,8107.0,73640589,13.0,3.0,1,478483.2
2016-04-01,B3, 36 months,RENT,710.0,11.0,0.0,69.0,90000.0,9.75,15.51,credit_card,0.0,20400.0,Individual,655.86,Source Verified,0.0,NV,w,714.0,18364.0,77941126,8.0,5.0,1,370828.8
2015-11-01,A4, 36 months,OWN,730.0,12.0,0.0,50.2,59000.0,7.26,29.05,credit_card,0.0,12000.0,Individual,371.96,Not Verified,0.0,NY,w,734.0,18733.0,64049621,8.0,8.0,1,512870.4
2016-02-01,B2, 36 months,OWN,720.0,19.0,0.0,76.1,64000.0,9.16,2.1,home_improvement,1.0,5600.0,Individual,178.5,Source Verified,0.0,SC,w,724.0,2738.0,70835778,11.0,1.0,1,268358.4
2016-02-01,B1, 36 months,MORTGAGE,715.0,27.0,0.0,52.0,300000.0,8.39,8.62,debt_consolidation,2.0,21000.0,Individual,661.85,Source Verified,0.0,CA,w,719.0,46703.0,72977625,16.0,2.0,1,612748.8
2015-11-01,C3, 36 months,MORTGAGE,700.0,44.0,0.0,75.7,200000.0,13.33,19.64,debt_consolidation,23.0,30000.0,Individual,1015.6,Verified,0.0,UT,w,704.0,40936.0,63570783,11.0,11.0,1,607478.4
2015-09-01,A4, 36 months,MORTGAGE,710.0,25.0,0.0,51.0,139000.0,7.26,5.47,credit_card,0.0,28000.0,Individual,867.9,Verified,0.0,AZ,f,714.0,34527.0,58612760,8.0,1.0,1,878342.4
2014-12-01,A3, 36 months,RENT,790.0,23.0,0.0,14.0,120000.0,6.99,11.06,major_purchase,3.0,20000.0,Individual,617.46,Source Verified,0.0,FL,w,794.0,12284.0,36520578,14.0,2.0,0,615427.2
2015-02-01,D4, 36 months,RENT,695.0,32.0,0.0,63.3,34000.0,17.57,31.13,debt_consolidation,0.0,10000.0,Individual,359.38,Source Verified,0.0,TX,f,699.0,13108.0,40991058,13.0,4.0,0,520819.2
2015-02-01,C1, 36 months,MORTGAGE,670.0,16.0,0.0,63.1,60000.0,12.29,16.68,debt_consolidation,1.0,22375.0,Individual,746.28,Not Verified,0.0,WA,f,674.0,13947.0,40480226,9.0,1.0,1,331430.4
2015-07-01,B1, 36 months,MORTGAGE,765.0,27.0,0.0,7.8,75000.0,8.18,2.71,other,4.0,1600.0,Individual,50.28,Not Verified,0.0,NY,w,769.0,5227.0,55255151,13.0,0.0,1,678326.4
2014-06-01,A1, 36 months,MORTGAGE,695.0,53.0,0.0,77.1,65000.0,6.03,11.74,credit_card,1.0,12000.0,Individual,365.23,Not Verified,0.0,WA,w,699.0,12714.0,17985031,23.0,1.0,1,433814.4
2015-09-01,D2, 36 months,OWN,675.0,25.0,0.0,62.8,52600.0,16.55,31.79,credit_card,0.0,18000.0,Individual,637.73,Verified,0.0,PA,w,679.0,13446.0,59995575,10.0,1.0,1,228787.2
2015-01-01,B3, 36 months,MORTGAGE,690.0,24.0,0.0,49.9,50000.0,10.49,20.88,credit_card,5.0,7000.0,Individual,227.49,Not Verified,0.0,GA,f,694.0,29778.0,40277215,11.0,11.0,1,470707.2
2016-02-01,A5, 36 months,MORTGAGE,670.0,23.0,1.0,57.5,350000.0,7.89,7.43,debt_consolidation,1.0,20000.0,Individual,625.72,Source Verified,0.0,TX,w,674.0,24164.0,70918504,17.0,9.0,1,302572.8
2014-08-01,G3, 36 months,OWN,660.0,29.0,0.0,79.3,300000.0,25.89,14.72,other,3.0,35000.0,Individual,1408.13,Verified,0.0,AL,f,664.0,31558.0,25166333,13.0,2.0,1,1122854.4
2015-12-01,B3, 36 months,MORTGAGE,660.0,18.0,1.0,26.8,50000.0,9.76,22.25,credit_card,4.0,6000.0,Individual,192.93,Source Verified,0.0,GA,w,664.0,6851.0,67635543,9.0,0.0,1,639014.4
2015-08-01,A1, 36 months,MORTGAGE,810.0,14.0,0.0,11.5,85000.0,5.32,6.52,other,1.0,18000.0,Individual,542.07,Not Verified,0.0,MA,f,814.0,7569.0,57164222,8.0,11.0,1,752112.0
2015-08-01,C2, 36 months,MORTGAGE,660.0,47.0,1.0,34.4,50000.0,6.0,19.49,debt_consolidation,3.0,10000.0,Individual,316.7,Source Verified,1.0,CA,w,664.0,7870.0,59213078,14.0,6.0,1,457401.6
2015-03-01,F3, 60 months,RENT,705.0,13.0,0.0,82.7,64000.0,24.5,18.34,debt_consolidation,0.0,24250.0,Individual,704.68,Source Verified,0.0,CA,w,709.0,24880.0,41570264,7.0,6.0,0,462758.4
2015-09-01,C3, 36 months,MORTGAGE,665.0,11.0,0.0,75.2,35000.0,13.33,5.49,debt_consolidation,1.0,8000.0,Individual,270.83,Source Verified,0.0,PA,w,669.0,3457.0,57960247,8.0,5.0,1,255139.2
2014-10-01,C2, 60 months,RENT,670.0,8.0,0.0,87.1,95000.0,13.35,4.57,debt_consolidation,0.0,24000.0,Individual,550.39,Verified,0.0,CO,w,674.0,20216.0,27199911,6.0,1.0,1,723168.0
2014-09-01,D5, 36 months,MORTGAGE,665.0,44.0,0.0,72.5,55000.0,18.24,28.63,vacation,1.0,2400.0,Individual,87.06,Verified,0.0,IL,f,669.0,18423.0,26939619,17.0,11.0,0,394588.8
2016-02-01,A4, 36 months,MORTGAGE,745.0,13.0,0.0,47.4,52000.0,7.39,5.19,debt_consolidation,1.0,10000.0,Individual,310.56,Not Verified,0.0,AL,w,749.0,9669.0,71065224,6.0,11.0,1,818035.2
2014-09-01,C2, 36 months,MORTGAGE,775.0,16.0,0.0,5.8,20000.0,13.35,22.39,other,0.0,1975.0,Individual,66.88,Not Verified,0.0,OH,w,779.0,401.0,24124951,12.0,2.0,0,173664.0
2015-02-01,D2, 36 months,RENT,690.0,43.0,1.0,35.5,34000.0,15.99,25.91,debt_consolidation,0.0,14250.0,Individual,500.92,Verified,1.0,FL,f,694.0,5793.0,40450195,13.0,4.0,1,844300.8
2015-01-01,A2, 36 months,MORTGAGE,705.0,11.0,0.0,54.6,75000.0,6.49,9.14,credit_card,0.0,25000.0,Individual,766.12,Source Verified,0.0,NY,w,709.0,26026.0,38617744,7.0,11.0,1,975628.8
2015-12-01,B4, 36 months,MORTGAGE,665.0,36.0,0.0,62.2,47200.0,10.78,30.99,credit_card,5.0,18000.0,Individual,587.43,Not Verified,0.0,TN,w,669.0,45064.0,68292341,20.0,0.0,1,980812.8
2016-06-01,A4, 36 months,MORTGAGE,665.0,35.0,1.0,48.5,95000.0,7.39,8.02,debt_consolidation,3.0,12000.0,Individual,372.67,Verified,0.0,CA,w,669.0,11012.0,79135161,14.0,11.0,1,573350.4
2014-02-01,A5, 36 months,RENT,730.0,14.0,0.0,40.6,40000.0,8.9,29.37,debt_consolidation,1.0,10000.0,Individual,317.54,Not Verified,0.0,TX,w,734.0,7515.0,11935490,7.0,11.0,1,604972.8
2015-03-01,A5, 36 months,RENT,735.0,46.0,0.0,38.6,113750.0,7.89,25.88,credit_card,0.0,30000.0,Individual,938.57,Verified,0.0,NJ,w,739.0,105193.0,42763383,30.0,6.0,1,473299.2
2015-12-01,E2, 60 months,MORTGAGE,680.0,38.0,0.0,33.6,87500.0,19.48,21.03,debt_consolidation,5.0,28000.0,Individual,733.76,Verified,0.0,MD,w,684.0,14163.0,68465485,17.0,11.0,0,381283.2
2014-11-01,A3, 36 months,RENT,670.0,21.0,0.0,90.9,75000.0,6.99,21.17,debt_consolidation,0.0,6000.0,Individual,185.24,Source Verified,0.0,CA,f,674.0,4820.0,35803975,9.0,7.0,1,320803.2
2016-04-01,A2, 36 months,MORTGAGE,740.0,11.0,0.0,78.2,120000.0,6.49,16.12,debt_consolidation,1.0,22000.0,Individual,674.18,Not Verified,0.0,CA,w,744.0,27996.0,77210100,6.0,5.0,1,589075.2
2014-10-01,A1, 36 months,RENT,720.0,49.0,0.0,22.4,95000.0,6.03,11.66,debt_consolidation,3.0,15000.0,Individual,456.54,Source Verified,0.0,AZ,f,724.0,6771.0,31637891,12.0,2.0,1,523411.2
2014-06-01,C3, 36 months,OWN,665.0,24.0,0.0,98.9,44000.0,13.98,21.06,debt_consolidation,0.0,13875.0,Individual,474.08,Source Verified,0.0,FL,w,669.0,16323.0,18925296,9.0,6.0,1,265507.2
2016-03-01,B2, 60 months,MORTGAGE,790.0,20.0,0.0,19.1,60000.0,9.16,25.06,debt_consolidation,4.0,24000.0,Individual,500.07,Not Verified,0.0,TX,w,794.0,10419.0,75700574,7.0,5.0,1,538963.2
2016-03-01,B3, 36 months,MORTGAGE,720.0,28.0,0.0,39.4,75000.0,9.75,19.79,debt_consolidation,2.0,23000.0,Individual,739.45,Source Verified,0.0,MO,w,724.0,5832.0,75301855,9.0,1.0,1,328665.6
2015-01-01,D3, 60 months,MORTGAGE,730.0,24.0,0.0,97.3,110350.0,16.49,19.43,debt_consolidation,1.0,35000.0,Individual,860.28,Verified,0.0,OK,w,734.0,29865.0,39589373,11.0,1.0,1,720662.4
2016-06-01,A2, 36 months,RENT,760.0,22.0,0.0,23.6,60000.0,6.49,18.36,credit_card,0.0,10000.0,Individual,306.45,Not Verified,0.0,NY,w,764.0,7208.0,81343781,11.0,2.0,0,252460.8
2014-02-01,B3, 36 months,RENT,690.0,24.0,1.0,20.0,40000.0,11.99,22.38,major_purchase,0.0,4200.0,Individual,139.49,Not Verified,1.0,MI,f,694.0,3979.0,11716084,11.0,5.0,1,765331.2
2014-03-01,C1, 60 months,MORTGAGE,710.0,10.0,0.0,78.8,45500.0,13.65,12.35,credit_card,1.0,13200.0,Individual,304.76,Source Verified,0.0,MI,f,714.0,16147.0,12968566,6.0,11.0,1,628473.6
2016-02-01,B5, 36 months,MORTGAGE,695.0,24.0,0.0,43.0,78000.0,11.47,35.0,credit_card,1.0,12000.0,Individual,395.55,Verified,0.0,CO,w,699.0,21895.0,71956944,20.0,9.0,0,652320.0
2015-11-01,C2, 36 months,OWN,705.0,11.0,0.0,29.2,67600.0,12.59,7.6,major_purchase,0.0,1600.0,Individual,53.6,Source Verified,0.0,NC,f,709.0,3861.0,65293361,7.0,2.0,1,239328.0
2015-11-01,B3, 36 months,MORTGAGE,725.0,16.0,0.0,64.6,140000.0,9.99,18.02,home_improvement,4.0,27250.0,Individual,879.16,Verified,0.0,MI,w,729.0,19394.0,64190991,8.0,11.0,1,439171.2
2016-06-01,F1, 60 months,RENT,705.0,17.0,0.0,13.9,28000.0,25.11,9.77,house,0.0,14000.0,Individual,411.83,Verified,0.0,NY,f,709.0,1463.0,79230344,13.0,3.0,1,331344.0
2015-09-01,B3, 36 months,OWN,670.0,10.0,0.0,63.9,33500.0,9.99,22.25,credit_card,0.0,13000.0,Individual,419.42,Verified,0.0,OH,f,674.0,14642.0,60980160,9.0,0.0,1,481248.0
2014-11-01,C3, 36 months,MORTGAGE,660.0,18.0,0.0,74.5,90000.0,13.66,17.88,debt_consolidation,1.0,1000.0,Individual,34.02,Not Verified,0.0,FL,f,664.0,15578.0,35693887,11.0,9.0,1,707443.2
2015-05-01,C2, 36 months,MORTGAGE,665.0,16.0,0.0,95.9,90000.0,12.69,13.2,debt_consolidation,2.0,15000.0,Individual,503.18,Not Verified,0.0,NY,w,669.0,69747.0,46614580,8.0,11.0,1,615254.4
2015-12-01,C1, 60 months,OWN,690.0,53.0,0.0,53.7,70000.0,11.99,20.37,debt_consolidation,1.0,30000.0,Individual,667.19,Source Verified,0.0,AZ,w,694.0,51216.0,66413435,21.0,9.0,1,460252.8
2015-11-01,F3, 36 months,RENT,700.0,21.0,0.0,8.9,80000.0,23.99,5.36,house,0.0,12025.0,Individual,471.72,Source Verified,0.0,TN,w,704.0,776.0,63457015,18.0,2.0,1,181353.6
2015-03-01,A5, 36 months,OWN,670.0,27.0,1.0,64.9,83000.0,7.89,26.19,credit_card,2.0,12000.0,Individual,375.43,Not Verified,1.0,MI,w,674.0,27007.0,41399938,14.0,11.0,1,586310.4
2015-12-01,C4, 60 months,MORTGAGE,675.0,19.0,0.0,26.1,80000.0,13.67,25.79,credit_card,1.0,14000.0,Individual,323.37,Source Verified,0.0,CA,w,679.0,8554.0,67379123,10.0,4.0,0,236649.6
2014-11-01,C3, 36 months,RENT,665.0,24.0,1.0,15.5,45000.0,13.66,25.84,debt_consolidation,4.0,7000.0,Individual,238.09,Source Verified,1.0,CA,w,669.0,1632.0,35146529,9.0,7.0,0,615513.6
2015-05-01,B1, 36 months,RENT,665.0,17.0,0.0,44.4,20000.0,8.18,30.29,debt_consolidation,0.0,5000.0,Individual,157.1,Verified,0.0,OR,w,669.0,2443.0,45212375,6.0,11.0,1,347068.8
2016-02-01,D2, 60 months,MORTGAGE,720.0,27.0,0.0,92.0,112000.0,17.27,32.0,credit_card,1.0,19200.0,Individual,479.97,Not Verified,0.0,WA,w,724.0,4599.0,71915536,8.0,3.0,1,415584.0
2014-06-01,B4, 36 months,RENT,690.0,23.0,0.0,82.1,375000.0,11.67,4.7,credit_card,4.0,35000.0,Individual,1157.0,Source Verified,0.0,NY,f,694.0,40312.0,16302007,8.0,3.0,1,625881.6
2014-02-01,C3, 60 months,MORTGAGE,690.0,33.0,0.0,45.0,35000.0,14.98,10.29,debt_consolidation,4.0,12000.0,Individual,285.36,Source Verified,0.0,NC,f,694.0,11032.0,11457121,15.0,11.0,1,1125705.6
2016-01-01,B1, 36 months,MORTGAGE,690.0,31.0,0.0,35.6,105000.0,8.49,18.53,debt_consolidation,2.0,16800.0,Individual,530.26,Not Verified,0.0,TX,w,694.0,8302.0,70213158,15.0,8.0,1,633830.4
2014-12-01,A5, 36 months,OWN,700.0,42.0,0.0,73.8,70000.0,8.19,9.84,debt_consolidation,0.0,6000.0,Individual,188.55,Not Verified,0.0,NY,f,704.0,11140.0,34343753,16.0,4.0,1,557539.2
2016-06-01,A2, 36 months,MORTGAGE,755.0,11.0,0.0,14.9,66000.0,6.49,15.54,other,1.0,6000.0,Individual,183.87,Source Verified,0.0,GA,f,759.0,9954.0,81367187,10.0,5.0,1,160531.2
2015-07-01,F3, 60 months,RENT,680.0,22.0,0.0,55.7,37000.0,23.99,22.38,other,0.0,18500.0,Individual,532.1,Source Verified,0.0,IL,f,684.0,6632.0,55441649,12.0,11.0,0,347068.8
2015-12-01,B3, 36 months,RENT,720.0,16.0,0.0,83.0,110000.0,9.76,14.39,credit_card,1.0,18000.0,Individual,578.79,Not Verified,0.0,NY,w,724.0,17260.0,67296715,8.0,2.0,1,268272.0
2015-08-01,B1, 36 months,RENT,700.0,35.0,0.0,54.5,40000.0,8.18,32.1,credit_card,0.0,10500.0,Individual,329.91,Source Verified,0.0,OH,w,704.0,10247.0,57862153,8.0,1.0,1,315532.8
2015-06-01,B2, 36 months,OWN,680.0,22.0,0.0,11.2,41225.0,9.17,1.86,home_improvement,2.0,10000.0,Individual,318.79,Verified,0.0,FL,w,684.0,1579.0,50495823,19.0,3.0,1,394416.0
2015-11-01,B2, 36 months,MORTGAGE,680.0,19.0,1.0,58.0,35000.0,9.17,31.41,credit_card,2.0,3600.0,Individual,114.77,Not Verified,1.0,CA,w,684.0,4990.0,65503425,8.0,0.0,1,1130803.2
2015-04-01,C1, 36 months,RENT,660.0,33.0,3.0,69.5,300000.0,12.29,12.54,car,0.0,12000.0,Individual,400.24,Source Verified,3.0,MN,w,664.0,28027.0,46735140,15.0,6.0,1,460080.0
2015-12-01,B2, 36 months,RENT,690.0,18.0,0.0,60.0,95000.0,9.17,39.0,credit_card,0.0,15000.0,Individual,478.19,Verified,0.0,MD,w,694.0,17865.0,66635283,15.0,7.0,1,936230.4
2016-05-01,C2, 36 months,RENT,660.0,30.0,0.0,92.0,80000.0,12.99,32.55,debt_consolidation,0.0,32000.0,Individual,1078.06,Source Verified,0.0,PA,w,664.0,64345.0,78428477,25.0,2.0,0,362793.6
2015-06-01,A4, 36 months,RENT,705.0,13.0,0.0,43.7,250000.0,7.26,10.92,credit_card,0.0,28000.0,Individual,867.9,Source Verified,0.0,NY,w,709.0,125478.0,49924479,11.0,1.0,1,489110.4
2014-06-01,D2, 60 months,MORTGAGE,685.0,26.0,0.0,67.3,112000.0,16.29,20.18,debt_consolidation,3.0,32950.0,Individual,806.37,Verified,0.0,NY,w,689.0,16417.0,11406160,14.0,2.0,1,633830.4
2015-04-01,B1, 36 months,RENT,675.0,27.0,0.0,54.3,44000.0,8.18,14.76,credit_card,0.0,7500.0,Individual,235.65,Not Verified,0.0,FL,f,679.0,7499.0,44319171,17.0,0.0,1,431222.4
2015-04-01,A1, 36 months,MORTGAGE,705.0,24.0,0.0,66.5,66000.0,5.93,15.85,debt_consolidation,3.0,20000.0,Individual,607.81,Source Verified,0.0,CO,w,709.0,25852.0,45374140,6.0,8.0,1,586310.4
2014-10-01,B4, 36 months,RENT,670.0,15.0,0.0,81.3,73918.0,11.67,21.4,debt_consolidation,0.0,9000.0,Individual,297.52,Not Verified,0.0,TX,w,674.0,8133.0,32128815,7.0,11.0,1,276048.0
2015-12-01,B1, 36 months,RENT,685.0,13.0,0.0,76.0,72800.0,8.38,14.62,debt_consolidation,0.0,16000.0,Individual,504.2,Source Verified,0.0,CT,w,689.0,18251.0,66504460,12.0,2.0,1,691545.6
2014-03-01,C4, 36 months,RENT,675.0,47.0,0.0,23.0,242000.0,15.31,9.83,debt_consolidation,4.0,6000.0,Individual,208.91,Verified,0.0,NC,w,679.0,2097.0,12705542,10.0,2.0,1,778377.6
2016-02-01,C4, 36 months,RENT,680.0,20.0,0.0,33.0,20000.0,14.46,25.64,other,0.0,5000.0,Individual,172.01,Source Verified,0.0,CA,w,684.0,5616.0,71864165,9.0,4.0,1,165715.2
2015-10-01,A4, 36 months,RENT,690.0,15.0,0.0,53.3,35000.0,7.26,25.72,credit_card,0.0,9000.0,Individual,278.97,Source Verified,0.0,IN,w,694.0,4961.0,63527465,7.0,0.0,1,341798.4
2015-03-01,A5, 36 months,OWN,660.0,20.0,1.0,48.2,18060.0,7.89,12.89,credit_card,0.0,5000.0,Individual,156.43,Verified,1.0,AL,w,664.0,5732.0,42041724,7.0,0.0,1,1291161.6
2016-02-01,E2, 36 months,MORTGAGE,685.0,26.0,1.0,60.1,63000.0,20.75,35.37,debt_consolidation,1.0,28975.0,Individual,1087.92,Source Verified,0.0,GA,f,689.0,33855.0,72733805,18.0,11.0,0,336700.8
2016-03-01,B3, 36 months,MORTGAGE,670.0,19.0,3.0,5.7,98000.0,9.75,11.72,credit_card,3.0,10000.0,Individual,321.5,Not Verified,3.0,RI,w,674.0,1160.0,73540482,11.0,8.0,1,531273.6
2014-10-01,B1, 36 months,MORTGAGE,780.0,46.0,0.0,41.1,65000.0,9.17,14.88,debt_consolidation,6.0,30000.0,Individual,956.37,Verified,0.0,TN,f,784.0,17605.0,32879969,12.0,9.0,1,1141344.0
2014-09-01,C4, 36 months,RENT,660.0,16.0,0.0,91.3,95000.0,14.49,3.35,debt_consolidation,0.0,12000.0,Individual,413.0,Not Verified,0.0,NY,f,664.0,5755.0,26439384,5.0,3.0,1,428544.0
2016-06-01,C3, 36 months,RENT,690.0,6.0,0.0,57.9,25000.0,13.67,9.7,debt_consolidation,0.0,9800.0,Individual,333.38,Source Verified,0.0,NY,w,694.0,6307.0,80759161,6.0,2.0,1,168220.8
2016-04-01,E3, 36 months,MORTGAGE,665.0,26.0,1.0,21.3,40000.0,21.18,22.86,other,0.0,20000.0,Individual,755.36,Verified,1.0,NY,w,669.0,1679.0,76391220,8.0,11.0,0,486432.0
2014-02-01,D5, 36 months,RENT,660.0,41.0,0.0,87.8,64000.0,19.97,18.12,debt_consolidation,9.0,20200.0,Individual,750.4,Verified,0.0,CT,f,664.0,30907.0,11398138,13.0,11.0,1,389318.4
2015-12-01,A5, 36 months,MORTGAGE,690.0,19.0,0.0,60.3,98000.0,7.89,12.89,credit_card,2.0,12000.0,Individual,375.43,Verified,0.0,CA,w,694.0,12714.0,67316250,11.0,3.0,1,410227.2
2014-06-01,B4, 36 months,RENT,685.0,21.0,0.0,78.9,165000.0,11.67,16.4,credit_card,0.0,26850.0,Individual,887.58,Verified,0.0,CA,f,689.0,37540.0,19186701,13.0,4.0,1,830908.8
2015-02-01,A5, 36 months,MORTGAGE,695.0,22.0,0.0,45.6,80000.0,7.89,7.76,home_improvement,5.0,15000.0,Individual,469.29,Not Verified,0.0,CA,f,699.0,8576.0,41069524,10.0,11.0,1,376272.0
2014-01-01,D4, 60 months,MORTGAGE,660.0,17.0,1.0,91.6,81500.0,19.22,24.74,debt_consolidation,2.0,30000.0,Individual,781.86,Source Verified,0.0,PA,f,664.0,33879.0,11296016,9.0,11.0,1,752284.8
2014-06-01,D2, 36 months,MORTGAGE,680.0,17.0,1.0,73.2,35776.0,16.29,4.73,debt_consolidation,7.0,4000.0,Individual,141.21,Verified,1.0,FL,w,684.0,3586.0,19176372,5.0,7.0,0,391737.6
2015-09-01,C5, 36 months,MORTGAGE,715.0,31.0,0.0,26.8,60000.0,14.65,26.12,debt_consolidation,2.0,23050.0,Individual,795.1,Verified,0.0,FL,w,719.0,27320.0,59260193,19.0,4.0,0,418176.0
2016-01-01,E3, 60 months,RENT,690.0,14.0,0.0,48.8,48000.0,19.89,23.93,debt_consolidation,0.0,12000.0,Individual,317.2,Verified,0.0,CA,w,694.0,9277.0,70111302,8.0,1.0,0,215740.8
2015-01-01,E4, 60 months,MORTGAGE,735.0,27.0,0.0,37.3,58000.0,20.99,32.36,debt_consolidation,1.0,19475.0,Individual,526.76,Source Verified,0.0,FL,f,739.0,12086.0,38647780,14.0,3.0,0,546998.4
2015-10-01,D5, 36 months,RENT,690.0,12.0,0.0,54.5,26500.0,17.86,32.38,debt_consolidation,0.0,7500.0,Individual,270.62,Verified,0.0,FL,f,694.0,11940.0,63338521,11.0,1.0,1,257731.2
2015-10-01,C1, 36 months,RENT,660.0,16.0,0.0,98.9,150000.0,12.29,9.81,debt_consolidation,3.0,35000.0,Individual,1167.36,Verified,0.0,DC,w,664.0,12365.0,61548450,6.0,3.0,1,907200.0
2016-03-01,A2, 36 months,MORTGAGE,720.0,43.0,0.0,14.9,56000.0,6.49,13.29,car,5.0,3000.0,Individual,91.94,Not Verified,0.0,TN,w,724.0,8641.0,75322056,16.0,0.0,1,631152.0
2014-12-01,B1, 36 months,RENT,710.0,12.0,0.0,42.3,21000.0,8.67,30.57,credit_card,0.0,6000.0,Individual,189.88,Source Verified,0.0,CA,f,714.0,7820.0,36391830,10.0,5.0,1,194572.8
2015-12-01,B5, 36 months,MORTGAGE,735.0,15.0,0.0,34.5,48000.0,11.22,12.4,credit_card,0.0,4000.0,Individual,131.38,Verified,0.0,WA,f,739.0,3893.0,68000127,8.0,0.0,1,260323.2
2015-03-01,A2, 36 months,MORTGAGE,680.0,23.0,1.0,33.2,90000.0,6.39,13.76,home_improvement,2.0,10000.0,Individual,305.99,Not Verified,1.0,NC,w,684.0,4452.0,43540429,12.0,1.0,1,520560.0
2014-05-01,C1, 36 months,MORTGAGE,705.0,38.0,0.0,55.3,85000.0,12.99,24.1,credit_card,2.0,20000.0,Individual,673.79,Not Verified,0.0,CA,w,709.0,23390.0,16392316,25.0,11.0,1,552096.0
2015-10-01,B4, 36 months,RENT,680.0,32.0,0.0,28.5,42000.0,10.99,19.5,credit_card,0.0,10800.0,Individual,353.53,Verified,0.0,GA,w,684.0,12566.0,63428356,24.0,4.0,1,202521.6
2016-03-01,A1, 36 months,OWN,745.0,30.0,1.0,42.0,140000.0,5.32,17.19,credit_card,4.0,21600.0,Individual,650.48,Not Verified,0.0,IN,w,749.0,19725.0,74172333,11.0,8.0,1,394416.0
2014-05-01,A2, 36 months,OWN,755.0,23.0,0.0,19.8,17980.0,6.49,27.84,credit_card,0.0,3000.0,Individual,91.94,Not Verified,0.0,WI,f,759.0,2973.0,16462188,6.0,2.0,1,607305.6
2015-08-01,D4, 60 months,RENT,685.0,27.0,0.0,55.0,58000.0,17.57,12.37,debt_consolidation,0.0,22000.0,Individual,553.53,Verified,0.0,CA,f,689.0,20176.0,57915193,15.0,6.0,0,594259.2
